sources,target,feature,clf,accuracy,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2_3,1,0,5,0.2875,0.625,0.363636363636,0.0,0.0,0.159090909091,0.5,0.384615384615,0.533333333333,0.0,0.0,0.875,0.214285714286,0.47619047619,0.432432432432,0.0,0.0,0.269230769231,0.3,13,15,21,9,8,14,5,1,0,0,6,1,0,8,0,0,5,2,0,7,0,0,14,0,1,5,0,0,3,0,1,0,0,0,7,0,1,1,0,0,9,3
2_3,1,1,0,0.9625,1.0,1.0,1.0,1.0,0.888888888889,0.833333333333,1.0,0.842105263158,1.0,1.0,1.0,1.0,1.0,0.914285714286,1.0,1.0,0.941176470588,0.909090909091,9,19,19,15,8,10,9,0,0,0,0,0,0,16,0,0,1,2,0,0,19,0,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,10
2_3,1,1,6,0.6875,1.0,0.769230769231,0.9,0.583333333333,0.5,0.0,1.0,0.909090909091,0.473684210526,0.933333333333,1.0,0.0,1.0,0.833333333333,0.620689655172,0.717948717949,0.666666666667,0.0,12,11,19,15,10,13,12,0,0,0,0,0,0,10,0,0,0,1,0,0,9,10,0,0,0,0,1,14,0,0,0,0,0,0,10,0,0,3,0,0,10,0
2_3,1,1,1,0.575,0.625,0.6,0.846153846154,0.6,0.5,0.142857142857,0.714285714286,0.692307692308,0.52380952381,0.818181818182,1.0,0.0588235294118,0.666666666667,0.642857142857,0.647058823529,0.692307692308,0.666666666667,0.0833333333333,7,13,21,11,11,17,5,0,0,0,2,0,0,9,1,0,0,3,0,2,11,6,0,2,0,0,1,9,0,1,0,0,0,0,11,0,3,4,0,0,9,1
2_3,1,1,5,0.55,0.818181818182,0.384615384615,0.777777777778,0.615384615385,0.666666666667,0.222222222222,0.642857142857,0.666666666667,0.538461538462,0.8,0.666666666667,0.125,0.72,0.487804878049,0.636363636364,0.695652173913,0.666666666667,0.16,14,15,13,10,12,16,9,0,0,0,4,1,0,10,1,1,0,3,0,2,7,3,0,1,0,0,1,8,0,1,2,1,0,0,8,1,0,13,0,1,0,2
2_3,1,3,0,0.9375,1.0,0.916666666667,1.0,1.0,1.0,0.8,1.0,0.846153846154,1.0,0.818181818182,0.933333333333,1.0,1.0,0.88,1.0,0.9,0.965517241379,0.888888888889,8,13,17,11,15,16,8,0,0,0,0,0,0,11,0,0,0,2,0,0,17,0,0,0,0,0,0,9,0,2,0,1,0,0,14,0,0,0,0,0,0,16
2_3,1,3,6,0.5625,0.916666666667,0.428571428571,1.0,0.65,0.238095238095,0.5625,0.733333333333,0.2,0.285714285714,1.0,0.714285714286,0.5625,0.814814814815,0.272727272727,0.444444444444,0.787878787879,0.357142857143,0.5625,15,15,14,13,7,16,11,0,0,0,3,1,0,3,0,1,6,5,0,4,4,6,0,0,0,0,0,13,0,0,1,0,0,0,5,1,0,0,0,0,7,9
2_3,1,3,1,0.3375,1.0,0.47619047619,0.5,0.0,0.117647058824,0.266666666667,0.615384615385,0.625,0.05,0.0,1.0,0.235294117647,0.761904761905,0.540540540541,0.0909090909091,0.0,0.210526315789,0.25,13,16,20,10,4,17,8,0,0,0,5,0,0,10,1,0,0,5,0,4,1,0,13,2,0,6,0,0,0,4,0,0,0,0,4,0,0,1,0,0,12,4
2_3,1,3,5,0.425,0.875,0.777777777778,0.0,1.0,0.212765957447,0.5,0.777777777778,0.933333333333,0.0,0.0833333333333,0.909090909091,0.105263157895,0.823529411765,0.848484848485,0.0,0.153846153846,0.344827586207,0.173913043478,9,15,14,12,11,19,7,0,0,0,1,1,0,14,1,0,0,0,0,2,0,0,12,0,0,1,1,1,8,1,1,0,0,0,10,0,0,1,0,0,16,2
2_3,1,6,0,0.975,1.0,0.882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.944444444444,1.0,1.0,0.9375,1.0,0.947368421053,0.971428571429,1.0,13,15,16,10,18,8,13,0,0,0,0,0,0,15,0,0,0,0,0,0,16,0,0,0,0,1,0,9,0,0,0,1,0,0,17,0,0,0,0,0,0,8
2_3,1,6,6,0.3,0.294117647059,0.0,0.0,0.909090909091,0.16,0.0,1.0,0.0,0.0,0.714285714286,0.571428571429,0.0,0.454545454545,0.0,0.0,0.8,0.25,0.0,10,20,20,14,7,9,10,0,0,0,0,0,5,0,0,0,12,3,15,4,0,1,0,0,4,0,0,10,0,0,0,0,0,0,4,3,0,0,0,0,9,0
2_3,1,6,1,0.1625,0.0,0.0,0.0,0.0,0.164556962025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.282608695652,0.0,11,16,12,13,13,15,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,13,0,0,1,0,0,14,0
2_3,1,6,5,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.260869565217,0.0,11,11,12,14,12,20,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,20,0
0_1_2,3,0,0,0.875,1.0,0.75,0.695652173913,1.0,1.0,1.0,0.583333333333,1.0,1.0,0.714285714286,0.909090909091,1.0,0.736842105263,0.857142857143,0.820512820513,0.833333333333,0.952380952381,1.0,12,9,16,14,11,18,7,0,5,0,0,0,0,9,0,0,0,0,0,0,16,0,0,0,0,2,2,10,0,0,0,1,0,0,10,0,0,0,0,0,0,18
0_1_2,3,0,6,0.3625,0.0,0.368421052632,0.5,0.342857142857,0.0,0.375,0.0,0.583333333333,0.0714285714286,0.923076923077,0.0,0.529411764706,0.0,0.451612903226,0.125,0.5,0.0,0.439024390244,14,12,14,13,10,17,0,2,0,9,0,3,0,7,0,2,0,3,0,0,1,11,0,2,0,0,1,12,0,0,0,3,0,0,0,7,0,7,0,1,0,9
0_1_2,3,0,1,0.3,0.0,0.314285714286,0.666666666667,0.194444444444,1.0,0.0,0.0,0.846153846154,0.25,0.875,0.222222222222,0.0,0.0,0.458333333333,0.363636363636,0.318181818182,0.363636363636,0.0,20,13,16,8,9,14,0,4,1,15,0,0,0,11,1,1,0,0,0,3,4,9,0,0,1,0,0,7,0,0,0,7,0,0,2,0,0,10,0,4,0,0
0_1_2,3,0,5,0.2375,0.0,0.346153846154,0.428571428571,0.111111111111,1.0,1.0,0.0,0.642857142857,0.1875,0.625,0.166666666667,0.047619047619,0.0,0.45,0.260869565217,0.188679245283,0.285714285714,0.0909090909091,15,14,16,8,6,21,0,4,1,10,0,0,0,9,0,5,0,0,0,1,3,12,0,0,0,1,2,5,0,0,0,4,0,1,1,0,0,7,1,12,0,1
0_1_2,3,1,0,0.7875,1.0,0.722222222222,0.764705882353,0.631578947368,1.0,0.95,0.166666666667,0.866666666667,0.928571428571,1.0,0.5,1.0,0.285714285714,0.787878787879,0.838709677419,0.774193548387,0.666666666667,0.974358974359,12,15,14,12,8,19,2,2,4,4,0,0,0,13,0,2,0,0,0,0,13,1,0,0,0,0,0,12,0,0,0,3,0,0,4,1,0,0,0,0,0,19
0_1_2,3,1,6,0.4125,1.0,0.428571428571,0.375,0.416666666667,0.5,0.0,0.2,0.833333333333,0.25,0.909090909091,0.222222222222,0.0,0.333333333333,0.566037735849,0.3,0.571428571429,0.307692307692,0.0,15,18,12,11,9,15,3,1,2,6,2,1,0,15,2,1,0,0,0,2,3,7,0,0,0,0,1,10,0,0,0,2,0,0,2,5,0,15,0,0,0,0
0_1_2,3,1,1,0.5,1.0,0.409090909091,0.428571428571,0.473684210526,0.666666666667,0.461538461538,0.428571428571,0.6,0.5,0.692307692308,0.666666666667,0.3,0.6,0.486486486486,0.461538461538,0.5625,0.666666666667,0.363636363636,14,15,12,13,6,20,6,1,0,3,0,4,0,9,2,1,1,2,0,0,6,6,0,0,0,0,4,9,0,0,0,1,0,0,4,1,0,11,2,0,1,6
0_1_2,3,1,5,0.4375,0.666666666667,0.444444444444,0.526315789474,0.4375,0.0,0.285714285714,0.333333333333,0.857142857143,0.555555555556,0.583333333333,0.0,0.190476190476,0.444444444444,0.585365853659,0.540540540541,0.5,0.0,0.228571428571,6,14,18,12,9,21,2,0,1,0,0,3,0,12,1,1,0,0,0,1,10,7,0,0,0,1,4,7,0,0,1,1,0,0,0,7,0,12,3,1,1,4
0_1_2,3,3,0,0.8875,0.75,1.0,0.857142857143,0.8125,0.9,1.0,0.75,0.764705882353,0.923076923077,1.0,1.0,0.9375,0.75,0.866666666667,0.888888888889,0.896551724138,0.947368421053,0.967741935484,12,17,13,13,9,16,9,0,2,1,0,0,1,13,0,2,1,0,1,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,9,0,1,0,0,0,0,15
0_1_2,3,3,6,0.35,0.0,0.309523809524,0.0,0.4,1.0,0.0,0.0,0.8125,0.0,1.0,0.142857142857,0.0,0.0,0.448275862069,0.0,0.571428571429,0.25,0.0,9,16,14,14,7,20,0,3,0,6,0,0,0,13,0,3,0,0,0,2,0,12,0,0,0,0,0,14,0,0,0,4,0,0,1,2,0,20,0,0,0,0
0_1_2,3,3,1,0.3625,0.0,0.5,0.714285714286,0.219512195122,1.0,0.0,0.0,0.933333333333,0.416666666667,1.0,0.1,0.0,0.0,0.651162790698,0.526315789474,0.36,0.181818181818,0.0,11,15,12,9,10,23,0,0,2,8,0,1,0,14,0,1,0,0,0,1,5,6,0,0,0,0,0,9,0,0,0,6,0,1,1,2,0,7,0,16,0,0
0_1_2,3,3,5,0.375,0.666666666667,0.590909090909,0.4,0.27027027027,0.666666666667,0.1,0.2,0.684210526316,0.125,0.909090909091,0.222222222222,0.0666666666667,0.307692307692,0.634146341463,0.190476190476,0.416666666667,0.333333333333,0.08,10,19,16,11,9,15,2,0,0,3,0,5,0,13,1,4,1,0,0,0,2,12,0,2,0,0,1,10,0,0,1,3,1,0,2,2,0,6,0,8,0,1
0_1_2,3,6,0,0.875,0.875,0.909090909091,0.736842105263,0.833333333333,1.0,1.0,0.538461538462,0.833333333333,0.933333333333,1.0,1.0,0.947368421053,0.666666666667,0.869565217391,0.823529411765,0.909090909091,1.0,0.972972972973,13,12,15,15,6,19,7,1,5,0,0,0,0,10,0,2,0,0,1,0,14,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,1,0,18
0_1_2,3,6,6,0.475,1.0,0.461538461538,0.470588235294,0.25,0.5,0.5,0.125,0.333333333333,0.941176470588,0.0769230769231,0.125,0.8125,0.222222222222,0.387096774194,0.627450980392,0.117647058824,0.2,0.619047619048,8,18,17,13,8,16,1,0,2,2,1,2,0,6,4,1,0,7,0,1,16,0,0,0,0,0,12,1,0,0,0,3,0,0,1,4,0,3,0,0,0,13
0_1_2,3,6,1,0.2875,1.0,0.391304347826,0.571428571429,0.5,0.0,0.0,0.1,0.6,0.222222222222,0.6,0.0,0.0,0.181818181818,0.473684210526,0.32,0.545454545455,0.0,0.0,10,15,18,15,8,14,1,2,0,2,2,3,0,9,0,1,2,3,0,1,4,2,0,11,0,0,2,9,0,4,0,2,0,0,0,6,0,9,1,4,0,0
0_1_2,3,6,5,0.2875,1.0,0.257142857143,0.6,0.291666666667,0.4,0.0,0.2,0.818181818182,0.2,0.7,0.2,0.0,0.333333333333,0.391304347826,0.3,0.411764705882,0.266666666667,0.0,10,11,15,10,10,24,2,1,0,5,2,0,0,9,0,1,0,1,0,1,3,7,0,4,0,1,2,7,0,0,0,4,0,0,2,4,0,19,0,4,1,0
0_1_3,2,0,0,0.975,0.928571428571,0.916666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,1.0,1.0,0.962962962963,0.95652173913,1.0,0.909090909091,1.0,1.0,13,11,19,12,9,16,13,0,0,0,0,0,0,11,0,0,0,0,0,0,19,0,0,0,1,1,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,16
0_1_3,2,0,6,0.275,0.0,0.291666666667,0.0,0.34375,0.111111111111,0.333333333333,0.0,0.5,0.0,1.0,0.166666666667,0.125,0.0,0.368421052632,0.0,0.511627906977,0.133333333333,0.181818181818,12,14,15,11,12,16,0,2,0,3,7,0,0,7,0,5,0,2,0,2,0,13,0,0,0,0,0,11,0,0,0,8,0,0,2,2,0,5,0,0,9,2
0_1_3,2,0,1,0.15,1.0,0.0,0.0,0.0,0.186440677966,0.0,0.0833333333333,0.0,0.0,0.0,1.0,0.0,0.153846153846,0.0,0.0,0.0,0.314285714286,0.0,12,16,13,11,11,17,1,1,0,0,9,1,0,0,0,0,16,0,0,2,0,0,2,9,0,2,0,0,5,4,0,0,0,0,11,0,0,1,0,0,16,0
0_1_3,2,0,5,0.1875,1.0,0.0,1.0,0.0,0.135135135135,0.0,0.285714285714,0.0,0.0625,0.0,1.0,0.0,0.444444444444,0.0,0.117647058824,0.0,0.238095238095,0.0,14,15,16,11,10,14,4,0,0,0,10,0,0,0,0,0,15,0,0,0,1,0,15,0,0,0,0,0,11,0,0,0,0,0,10,0,0,1,0,0,13,0
0_1_3,2,1,0,0.775,1.0,0.451612903226,1.0,1.0,1.0,0.923076923077,1.0,0.933333333333,0.818181818182,0.266666666667,0.833333333333,0.923076923077,1.0,0.608695652174,0.9,0.421052631579,0.909090909091,0.923076923077,9,15,22,15,6,13,9,0,0,0,0,0,0,14,0,0,0,1,0,4,18,0,0,0,0,11,0,4,0,0,0,1,0,0,5,0,0,1,0,0,0,12
0_1_3,2,1,6,0.425,1.0,0.25,0.47619047619,0.0,0.272727272727,0.294117647059,0.647058823529,0.384615384615,0.769230769231,0.0,0.428571428571,0.277777777778,0.785714285714,0.30303030303,0.588235294118,0.0,0.333333333333,0.285714285714,17,13,13,12,7,18,11,0,0,0,6,0,0,5,1,0,0,7,0,2,10,0,0,1,0,2,10,0,0,0,0,0,0,0,3,4,0,11,0,0,2,5
0_1_3,2,1,1,0.5625,0.846153846154,0.333333333333,0.75,0.6,0.625,0.529411764706,0.846153846154,0.533333333333,0.375,0.461538461538,1.0,0.5,0.846153846154,0.410256410256,0.5,0.521739130435,0.769230769231,0.514285714286,13,15,16,13,5,18,11,0,0,1,0,1,0,8,1,1,0,5,0,6,6,2,0,2,1,5,1,6,0,0,0,0,0,0,5,0,1,5,0,0,3,9
0_1_3,2,1,5,0.6125,0.636363636364,0.461538461538,0.882352941176,0.428571428571,0.818181818182,0.428571428571,0.636363636364,0.333333333333,0.75,0.428571428571,1.0,0.6,0.636363636364,0.387096774194,0.810810810811,0.428571428571,0.9,0.5,11,18,20,7,9,15,7,1,0,0,1,2,0,6,1,1,0,10,1,2,15,2,0,0,2,1,1,3,0,0,0,0,0,0,9,0,1,3,0,1,1,9
0_1_3,2,3,0,0.8625,0.916666666667,0.583333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.944444444444,0.25,1.0,0.944444444444,0.95652173913,0.736842105263,0.971428571429,0.4,1.0,0.971428571429,11,14,18,12,7,18,11,0,0,0,0,0,0,14,0,0,0,0,1,0,17,0,0,0,0,9,0,3,0,0,0,0,0,0,7,0,0,1,0,0,0,17
0_1_3,2,3,6,0.4375,1.0,0.166666666667,0.5,0.409090909091,0.272727272727,0.526315789474,0.1,0.047619047619,0.0769230769231,0.818181818182,0.75,0.952380952381,0.181818181818,0.0740740740741,0.133333333333,0.545454545455,0.4,0.677966101695,10,21,13,11,4,21,1,2,0,0,7,0,0,1,1,4,0,15,0,1,1,9,0,2,0,2,0,9,0,0,0,0,0,0,3,1,0,0,0,0,1,20
0_1_3,2,3,1,0.3625,0.75,0.0,0.533333333333,0.0,0.387096774194,0.142857142857,0.428571428571,0.0,0.666666666667,0.0,1.0,0.2,0.545454545455,0.0,0.592592592593,0.0,0.558139534884,0.166666666667,14,14,12,13,12,15,6,0,0,0,0,8,1,0,1,0,8,4,0,2,8,0,0,2,0,3,6,0,0,4,0,0,0,0,12,0,1,0,0,0,11,3
0_1_3,2,3,5,0.3625,1.0,1.0,0.576923076923,0.0,0.21568627451,0.0,0.222222222222,0.0588235294118,0.882352941176,0.0,1.0,0.0,0.363636363636,0.111111111111,0.697674418605,0.0,0.354838709677,0.0,9,17,17,11,11,15,2,0,0,0,7,0,0,1,2,0,14,0,0,0,15,0,2,0,0,0,9,0,2,0,0,0,0,0,11,0,0,0,0,0,15,0
0_1_3,2,6,0,0.85,0.928571428571,0.5,0.888888888889,1.0,1.0,1.0,1.0,0.9,0.941176470588,0.4,0.9,1.0,0.962962962963,0.642857142857,0.914285714286,0.571428571429,0.947368421053,1.0,13,10,17,15,10,15,13,0,0,0,0,0,0,9,1,0,0,0,1,0,16,0,0,0,0,8,1,6,0,0,0,1,0,0,9,0,0,0,0,0,0,15
0_1_3,2,6,6,0.3125,0.75,0.785714285714,1.0,0.321428571429,0.0,0.0,0.25,0.578947368421,0.117647058824,1.0,0.0,0.0,0.375,0.666666666667,0.210526315789,0.486486486486,0.0,0.0,12,19,17,9,2,21,3,1,0,3,5,0,0,11,0,4,2,2,0,0,2,12,3,0,0,0,0,9,0,0,1,0,0,0,0,1,0,2,0,0,19,0
0_1_3,2,6,1,0.375,1.0,0.235294117647,0.689655172414,0.0,0.08,0.0,0.363636363636,0.285714285714,0.869565217391,0.0,0.285714285714,0.0,0.533333333333,0.258064516129,0.769230769231,0.0,0.125,0.0,11,14,23,10,7,15,4,6,0,0,1,0,0,4,1,0,8,1,0,2,20,0,1,0,0,2,8,0,0,0,0,1,0,0,2,4,0,2,0,0,13,0
0_1_3,2,6,5,0.3125,1.0,0.666666666667,0.444444444444,1.0,0.2,0.0,0.333333333333,0.111111111111,0.727272727273,0.0909090909091,0.833333333333,0.0,0.5,0.190476190476,0.551724137931,0.166666666667,0.322580645161,0.0,12,18,11,11,12,16,4,0,1,0,6,1,0,2,4,0,11,1,0,0,8,0,3,0,0,1,5,1,4,0,0,0,0,0,10,2,0,0,0,0,16,0
0_2_3,1,0,0,0.9625,0.882352941176,0.916666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.947368421053,0.9375,0.95652173913,0.947368421053,1.0,1.0,0.972972972973,15,11,20,11,4,19,15,0,0,0,0,0,0,11,0,0,0,0,2,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,1,0,0,0,18
0_2_3,1,0,6,0.325,0.5,0.5,0.4,0.608695652174,0.15,0.130434782609,0.125,0.0666666666667,0.285714285714,0.823529411765,0.272727272727,0.2,0.2,0.117647058824,0.333333333333,0.7,0.193548387097,0.157894736842,8,15,14,17,11,15,1,0,1,1,5,0,1,1,2,0,0,11,0,1,4,8,0,1,0,0,3,14,0,0,0,0,0,0,3,8,0,0,0,0,12,3
0_2_3,1,0,1,0.225,0.307692307692,0.222222222222,0.0,1.0,0.229166666667,0.0,0.4,0.133333333333,0.0,0.0833333333333,1.0,0.0,0.347826086957,0.166666666667,0.0,0.153846153846,0.372881355932,0.0,10,15,14,12,11,18,4,0,1,0,3,2,2,2,1,0,9,1,2,3,0,0,6,3,5,4,0,1,1,1,0,0,0,0,11,0,0,0,0,0,18,0
0_2_3,1,0,5,0.35,0.875,1.0,0.6,0.4,0.145833333333,0.6,0.7,0.222222222222,0.1875,0.444444444444,1.0,0.15,0.777777777778,0.363636363636,0.285714285714,0.421052631579,0.254545454545,0.24,10,18,16,9,7,20,7,0,1,0,2,0,0,4,1,1,10,2,0,0,3,5,8,0,0,0,0,4,5,0,0,0,0,0,7,0,1,0,0,0,16,3
0_2_3,1,1,0,0.9375,1.0,0.846153846154,0.947368421053,1.0,1.0,0.909090909091,0.888888888889,0.846153846154,1.0,0.916666666667,0.875,1.0,0.941176470588,0.846153846154,0.972972972973,0.95652173913,0.933333333333,0.952380952381,9,13,18,12,8,20,8,1,0,0,0,0,0,11,0,0,0,2,0,0,18,0,0,0,0,0,1,11,0,0,0,1,0,0,7,0,0,0,0,0,0,20
0_2_3,1,1,6,0.65,0.857142857143,0.875,0.666666666667,0.727272727273,0.413793103448,0.5,0.8,0.933333333333,0.444444444444,0.888888888889,0.857142857143,0.111111111111,0.827586206897,0.903225806452,0.533333333333,0.8,0.558139534884,0.181818181818,15,15,9,9,14,18,12,0,0,0,3,0,0,14,1,0,0,0,0,0,4,3,0,2,0,0,1,8,0,0,2,0,0,0,12,0,0,2,0,0,14,2
0_2_3,1,1,1,0.675,0.833333333333,0.454545454545,0.7,0.888888888889,0.8,0.571428571429,0.909090909091,0.625,0.933333333333,0.727272727273,1.0,0.210526315789,0.869565217391,0.526315789474,0.8,0.8,0.888888888889,0.307692307692,11,16,15,11,8,19,10,0,1,0,0,0,1,10,1,1,0,3,0,1,14,0,0,0,0,0,3,8,0,0,0,0,0,0,8,0,1,11,1,0,2,4
0_2_3,1,1,5,0.5875,0.777777777778,0.555555555556,0.727272727273,0.647058823529,0.444444444444,0.4375,0.5,0.5,0.571428571429,1.0,0.666666666667,0.466666666667,0.608695652174,0.526315789474,0.64,0.785714285714,0.533333333333,0.451612903226,14,20,14,11,6,15,7,0,1,1,5,0,0,10,2,0,0,8,0,0,8,5,0,1,0,0,0,11,0,0,2,0,0,0,4,0,0,8,0,0,0,7
0_2_3,1,3,0,0.975,1.0,0.882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.941176470588,0.888888888889,1.0,1.0,0.9375,1.0,0.969696969697,0.941176470588,1.0,8,15,14,17,9,17,8,0,0,0,0,0,0,15,0,0,0,0,0,0,14,0,0,0,0,1,0,16,0,0,0,1,0,0,8,0,0,0,0,0,0,17
0_2_3,1,3,6,0.45,0.875,0.0,0.6,0.515151515152,0.227272727273,0.333333333333,0.5,0.0,0.142857142857,1.0,0.833333333333,0.307692307692,0.636363636364,0.0,0.230769230769,0.68,0.357142857143,0.32,14,9,21,17,6,13,7,0,0,0,7,0,1,0,2,0,1,5,0,0,3,16,0,2,0,0,0,17,0,0,0,0,0,0,5,1,0,0,0,0,9,4
0_2_3,1,3,1,0.7375,1.0,0.608695652174,0.666666666667,0.764705882353,0.714285714286,0.5,0.9375,0.823529411765,0.5,1.0,1.0,0.0833333333333,0.967741935484,0.7,0.571428571429,0.866666666667,0.833333333333,0.142857142857,16,17,12,13,10,12,15,0,1,0,0,0,0,14,2,0,1,0,0,1,6,4,0,1,0,0,0,13,0,0,0,0,0,0,10,0,0,8,0,0,3,1
0_2_3,1,3,5,0.375,0.857142857143,0.833333333333,0.0,1.0,0.153846153846,0.25,0.428571428571,0.588235294118,0.0,0.454545454545,1.0,0.0666666666667,0.571428571429,0.689655172414,0.0,0.625,0.266666666667,0.105263157895,14,17,15,11,8,15,6,0,0,0,7,1,0,10,0,0,6,1,0,1,0,0,13,1,1,0,0,5,5,0,0,0,0,0,8,0,0,1,0,0,13,1
0_2_3,1,6,0,0.85,1.0,0.583333333333,1.0,0.8,1.0,0.941176470588,1.0,0.933333333333,1.0,0.307692307692,0.888888888889,0.941176470588,1.0,0.717948717949,1.0,0.444444444444,0.941176470588,0.941176470588,7,15,19,13,9,17,7,0,0,0,0,0,0,14,0,0,0,1,0,0,19,0,0,0,0,9,0,4,0,0,0,1,0,0,8,0,0,0,0,1,0,16
0_2_3,1,6,6,0.3875,1.0,0.8,0.0,0.428571428571,0.157894736842,0.0,0.818181818182,0.25,0.0,1.0,1.0,0.0,0.9,0.380952380952,0.0,0.6,0.272727272727,0.0,11,16,18,12,6,17,9,0,0,0,2,0,0,4,0,0,12,0,0,1,0,16,1,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,17,0
0_2_3,1,6,1,0.15,0.153846153846,0.0,0.2,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,0.25974025974,0.0,0.181818181818,0.0,0.0,0.0,12,18,12,14,9,15,10,1,1,0,0,0,17,0,1,0,0,0,9,0,2,0,1,0,11,0,3,0,0,0,7,1,1,0,0,0,11,1,2,0,1,0
0_2_3,1,6,5,0.1875,0.363636363636,0.0,0.153846153846,0.111111111111,0.0,0.222222222222,0.363636363636,0.0,0.111111111111,0.272727272727,0.0,0.333333333333,0.363636363636,0.0,0.129032258065,0.157894736842,0.0,0.266666666667,11,15,18,11,7,18,4,0,1,3,0,3,1,0,2,8,0,4,2,1,2,7,0,6,1,0,1,3,0,6,1,0,2,2,0,2,2,1,5,4,0,6
1_2_3,0,0,0,0.9625,0.923076923077,1.0,1.0,1.0,0.909090909091,0.947368421053,1.0,0.823529411765,1.0,1.0,1.0,1.0,0.96,0.903225806452,1.0,1.0,0.952380952381,0.972972972973,12,17,15,8,10,18,12,0,0,0,0,0,1,14,0,0,1,1,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,18
1_2_3,0,0,6,0.4125,0.285714285714,1.0,0.473684210526,0.0,0.0,0.396226415094,0.2,0.0909090909091,0.642857142857,0.0,0.0,1.0,0.235294117647,0.166666666667,0.545454545455,0.0,0.0,0.567567567568,10,11,14,12,12,21,2,0,0,0,0,8,0,1,1,0,0,9,2,0,9,0,0,3,3,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,21
1_2_3,0,0,1,0.3,0.245614035088,0.0,0.5,0.0,0.0,0.333333333333,0.933333333333,0.0,0.466666666667,0.0,0.0,0.176470588235,0.388888888889,0.0,0.48275862069,0.0,0.0,0.230769230769,15,15,15,12,6,17,14,0,1,0,0,0,9,0,1,0,0,5,8,0,7,0,0,0,7,0,5,0,0,0,5,0,0,0,0,1,14,0,0,0,0,3
1_2_3,0,0,5,0.4,0.857142857143,1.0,0.7,0.5,1.0,0.218181818182,0.4,0.25,0.466666666667,0.0909090909091,0.181818181818,1.0,0.545454545455,0.4,0.56,0.153846153846,0.307692307692,0.358208955224,15,16,15,11,11,12,6,0,0,0,0,9,1,4,2,1,0,8,0,0,7,0,0,8,0,0,1,1,0,9,0,0,0,0,2,9,0,0,0,0,0,12
1_2_3,0,1,0,0.975,1.0,0.933333333333,1.0,1.0,1.0,0.941176470588,1.0,0.933333333333,1.0,1.0,0.9,1.0,1.0,0.933333333333,1.0,1.0,0.947368421053,0.969696969697,14,15,15,10,10,16,14,0,0,0,0,0,0,14,0,0,0,1,0,0,15,0,0,0,0,0,0,10,0,0,0,1,0,0,9,0,0,0,0,0,0,16
1_2_3,0,1,6,0.65,0.6,0.916666666667,1.0,0.451612903226,0.5,0.791666666667,1.0,0.785714285714,0.05,1.0,0.2,0.904761904762,0.75,0.846153846154,0.0952380952381,0.622222222222,0.285714285714,0.844444444444,6,14,20,14,5,21,6,0,0,0,0,0,0,11,0,1,0,2,0,0,1,16,0,3,0,0,0,14,0,0,4,0,0,0,1,0,0,1,0,0,1,19
1_2_3,0,1,1,0.575,0.666666666667,0.818181818182,0.545454545455,0.454545454545,0.5,0.55,0.5,0.5625,0.428571428571,0.454545454545,0.9,0.647058823529,0.571428571429,0.666666666667,0.48,0.454545454545,0.642857142857,0.594594594595,12,16,14,11,10,17,6,0,0,1,5,0,1,9,0,0,1,5,0,1,6,5,0,2,0,1,3,5,0,2,1,0,0,0,9,0,1,0,2,0,3,11
1_2_3,0,1,5,0.6,0.625,0.588235294118,0.583333333333,0.222222222222,0.75,0.727272727273,1.0,0.714285714286,0.583333333333,0.2,0.375,0.615384615385,0.769230769231,0.645161290323,0.583333333333,0.210526315789,0.5,0.666666666667,10,14,12,10,8,26,10,0,0,0,0,0,1,10,0,2,0,1,0,0,7,4,0,1,0,0,4,2,0,4,5,0,0,0,3,0,0,7,1,1,1,16
